Row ID,Order ID,Order Date,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Year,Month,Day of Week,Month Name,OID_Number,Profit Margin (%),Avg Price,Discount Level,Profit Category
8038,EMEA-2023-169012,2023-07-11,Finland,Espoo,EMEA,NOR,Allianz,1080,Finance,STRATEGIC,OneView,2L7I208MBF,41.91,3,0.0,10.8966,2023,7,Tuesday,July,169012,26.0,13.969999999999999,No Discount,Profit
8039,AMER-2023-109393,2023-07-01,United States,New York City,AMER,NAMER,Mitsubishi,1050,Manufacturing,SMB,Marketing Suite,YR3L7FVHBH,435.999,3,0.15,5.1294,2023,7,Saturday,July,109393,1.1764705882352942,145.333,Low (0–20%),Profit
8040,AMER-2023-121489,2023-08-22,Canada,Toronto,AMER,NAMER,Lukoil,1044,Energy,STRATEGIC,FinanceHub,KTOA5C9AOJ,388.704,6,0.2,38.8704,2023,8,Tuesday,August,121489,10.0,64.784,Low (0–20%),Profit
8041,AMER-2023-121489,2023-08-22,Canada,Toronto,AMER,NAMER,Lukoil,1044,Energy,STRATEGIC,Marketing Suite - Gold,YXCP74FQJQ,572.58,6,0.0,34.3548,2023,8,Tuesday,August,121489,5.999999999999999,95.43,No Discount,Profit
8042,AMER-2023-121489,2023-08-22,Canada,Toronto,AMER,NAMER,Lukoil,1044,Energy,STRATEGIC,Data Smasher,5FEQ7ZD6HX,33.18,2,0.0,11.613,2023,8,Tuesday,August,121489,35.0,16.59,No Discount,Profit
8043,APJ-2023-133081,2023-03-12,South Korea,Seoul,APJ,APAC,Panasonic,1091,Tech,ENTERPRISE,Data Smasher,LWXCYS32DS,63.88,4,0.0,24.9132,2023,3,Sunday,March,133081,38.99999999999999,15.97,No Discount,Profit
8044,APJ-2023-133081,2023-03-12,South Korea,Seoul,APJ,APAC,Panasonic,1091,Tech,ENTERPRISE,SaaS Connector Pack,Z8OEM4XR7N,26.72,1,0.0,11.7568,2023,3,Sunday,March,133081,44.0,26.72,No Discount,Profit
8045,EMEA-2023-165008,2023-09-16,Turkey,Istanbul,EMEA,MEA,Prudential Financial,1078,Finance,SMB,ContactMatcher,5O2IVLWXQ0,295.056,9,0.2,106.9578,2023,9,Saturday,September,165008,36.25000000000001,32.784,Low (0–20%),Profit
8046,EMEA-2022-145611,2022-09-21,United Kingdom,London,EMEA,UKIR,American Express,1005,Finance,SMB,OneView,MK5E5L48WC,393.25,5,0.0,129.7725,2022,9,Wednesday,September,145611,33.0,78.65,No Discount,Profit
8047,AMER-2022-113600,2022-12-16,Mexico,Guadalajara,AMER,LATAM,Bosch,1076,Tech,SMB,ContactMatcher,GIO7FLEJ3A,2.214,3,0.7,-1.476,2022,12,Friday,December,113600,-66.66666666666666,0.738,High (>30%),Loss
8048,EMEA-2023-130834,2023-11-04,Sweden,Stockholm,EMEA,NOR,Bosch,1076,Tech,SMB,Support,X7PF25MB8M,16.272,3,0.2,5.2884,2023,11,Saturday,November,130834,32.50000000000001,5.4239999999999995,Low (0–20%),Profit
8049,EMEA-2022-168543,2022-07-04,United Kingdom,London,EMEA,UKIR,At&T,1010,Communications,STRATEGIC,OneView,6YWWS0Z929,706.86,7,0.0,197.9208,2022,7,Monday,July,168543,28.000000000000004,100.98,No Discount,Profit
8050,EMEA-2020-144974,2020-09-26,France,Paris,EMEA,EU-WEST,Huawei,1086,Tech,STRATEGIC,ContactMatcher,YR84KV829X,5.97,5,0.7,-4.577,2020,9,Saturday,September,144974,-76.66666666666667,1.194,High (>30%),Loss
8051,EMEA-2020-144974,2020-09-26,France,Paris,EMEA,EU-WEST,Huawei,1086,Tech,STRATEGIC,SaaS Connector Pack,CREIG02027,21.184,1,0.2,4.7664,2020,9,Saturday,September,144974,22.499999999999996,21.184,Low (0–20%),Profit
8052,EMEA-2020-144974,2020-09-26,France,Paris,EMEA,EU-WEST,Huawei,1086,Tech,STRATEGIC,OneView,KZG82SW3WU,41.376,6,0.2,3.1032,2020,9,Saturday,September,144974,7.500000000000001,6.896,Low (0–20%),Profit
8053,EMEA-2020-109904,2020-07-14,United Kingdom,London,EMEA,UKIR,Comcast,1022,Communications,STRATEGIC,ChatBot Plugin,B2CRSEVVGP,17.94,3,0.0,4.485,2020,7,Tuesday,July,109904,25.0,5.98,No Discount,Profit
8054,EMEA-2023-152205,2023-09-29,France,Paris,EMEA,EU-WEST,Pfizer,1074,Healthcare,STRATEGIC,ContactMatcher,JODW4QV38K,2.655,1,0.7,-1.8585,2023,9,Friday,September,152205,-70.0,2.655,High (>30%),Loss
8055,AMER-2021-121188,2021-08-28,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite - Gold,JAJMEW4142,892.35,5,0.0,267.705,2021,8,Saturday,August,121188,30.0,178.47,No Discount,Profit
8056,AMER-2021-121188,2021-08-28,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite,432L75JAS8,307.666,2,0.15,28.9568,2021,8,Saturday,August,121188,9.411764705882353,153.833,Low (0–20%),Profit
8057,AMER-2021-121188,2021-08-28,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite - Gold,T2NKM7VGCT,728.82,9,0.0,29.1528,2021,8,Saturday,August,121188,3.9999999999999996,80.98,No Discount,Profit
8058,AMER-2021-121188,2021-08-28,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,ContactMatcher,K2QEVFIRWQ,41.36,5,0.2,13.959,2021,8,Saturday,August,121188,33.75,8.272,Low (0–20%),Profit
8059,AMER-2021-121188,2021-08-28,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,Site Analytics,6WH5Z3RCLQ,43.176,3,0.2,15.1116,2021,8,Saturday,August,121188,35.0,14.392000000000001,Low (0–20%),Profit
8060,AMER-2021-121188,2021-08-28,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,SaaS Connector Pack,KNKEFT76YY,4.16,2,0.0,1.7472,2021,8,Saturday,August,121188,42.0,2.08,No Discount,Profit
8061,EMEA-2021-156013,2021-09-20,United Kingdom,Leeds,EMEA,UKIR,Coca-Cola,1021,Consumer Products,STRATEGIC,Support,CCF0T4T1Z3,61.4,5,0.0,28.858,2021,9,Monday,September,156013,47.0,12.28,No Discount,Profit
8062,EMEA-2021-156013,2021-09-20,United Kingdom,Leeds,EMEA,UKIR,Coca-Cola,1021,Consumer Products,STRATEGIC,ContactMatcher,1VK4PZEYF4,24.448,2,0.2,8.8624,2021,9,Monday,September,156013,36.24999999999999,12.224,Low (0–20%),Profit
8063,EMEA-2022-132997,2022-11-08,United Kingdom,Liverpool,EMEA,UKIR,Allianz,1080,Finance,SMB,Site Analytics,Z3TF61SKAH,263.96,4,0.0,71.2692,2022,11,Tuesday,November,132997,27.0,65.99,No Discount,Profit
8064,EMEA-2022-132997,2022-11-08,United Kingdom,Liverpool,EMEA,UKIR,Allianz,1080,Finance,SMB,Site Analytics,X3FROJ32CU,359.97,3,0.0,100.7916,2022,11,Tuesday,November,132997,27.999999999999996,119.99000000000001,No Discount,Profit
8065,EMEA-2022-132997,2022-11-08,United Kingdom,Liverpool,EMEA,UKIR,Allianz,1080,Finance,SMB,Support,S1G1C9MNI1,12.96,2,0.0,6.2208,2022,11,Tuesday,November,132997,47.99999999999999,6.48,No Discount,Profit
8066,EMEA-2022-132997,2022-11-08,United Kingdom,Liverpool,EMEA,UKIR,Allianz,1080,Finance,SMB,Marketing Suite - Gold,EYVV2QTMBL,116.82,3,0.0,5.841,2022,11,Tuesday,November,132997,5.0,38.94,No Discount,Profit
8067,EMEA-2022-132997,2022-11-08,United Kingdom,Liverpool,EMEA,UKIR,Allianz,1080,Finance,SMB,ContactMatcher,SR9SF58BX6,276.784,2,0.2,89.9548,2022,11,Tuesday,November,132997,32.5,138.392,Low (0–20%),Profit
8068,AMER-2021-160563,2021-10-20,United States,Los Angeles,AMER,NAMER,Chevron,1017,Energy,STRATEGIC,Data Smasher,EG4N13QQZR,239.97,3,0.0,86.3892,2021,10,Wednesday,October,160563,36.0,79.99,No Discount,Profit
8069,AMER-2021-160563,2021-10-20,United States,Los Angeles,AMER,NAMER,Chevron,1017,Energy,STRATEGIC,SaaS Connector Pack,H6X1BUFEMM,16.02,6,0.0,6.0876,2021,10,Wednesday,October,160563,38.0,2.67,No Discount,Profit
8070,APJ-2023-151750,2023-01-02,Japan,Kanagawa,APJ,JAPN,Cisco Systems,1019,Tech,SMB,Marketing Suite - Gold,SUNPJ25QNB,454.56,5,0.2,-107.958,2023,1,Monday,January,151750,-23.75,90.912,Low (0–20%),Loss
8071,APJ-2023-151750,2023-01-02,Japan,Kanagawa,APJ,JAPN,Cisco Systems,1019,Tech,SMB,SaaS Connector Pack,PDOBM8V1W3,141.42,5,0.6,-187.3815,2023,1,Monday,January,151750,-132.5,28.284,High (>30%),Loss
8072,APJ-2023-151750,2023-01-02,Japan,Kanagawa,APJ,JAPN,Cisco Systems,1019,Tech,SMB,FinanceHub,QE5KMIX9YI,310.744,4,0.3,-26.6352,2023,1,Monday,January,151750,-8.571428571428571,77.686,Medium (20–30%),Loss
8073,APJ-2023-151750,2023-01-02,Japan,Kanagawa,APJ,JAPN,Cisco Systems,1019,Tech,SMB,ChatBot Plugin,38DBAKTTQ2,12.736,4,0.2,2.2288,2023,1,Monday,January,151750,17.5,3.184,Low (0–20%),Profit
8074,APJ-2023-151750,2023-01-02,Japan,Kanagawa,APJ,JAPN,Cisco Systems,1019,Tech,SMB,ContactMatcher,A7ZO5YX4EU,6.47,5,0.8,-9.705,2023,1,Monday,January,151750,-150.0,1.294,High (>30%),Loss
8075,APJ-2023-151750,2023-01-02,Japan,Kanagawa,APJ,JAPN,Cisco Systems,1019,Tech,SMB,ContactMatcher,YAMO0AVTDC,13.748,14,0.8,-22.6842,2023,1,Monday,January,151750,-165.0,0.982,High (>30%),Loss
8076,APJ-2023-151750,2023-01-02,Japan,Kanagawa,APJ,JAPN,Cisco Systems,1019,Tech,SMB,OneView,LU5NM0CR49,15.224,2,0.8,-38.8212,2023,1,Monday,January,151750,-254.99999999999997,7.612,High (>30%),Loss
8077,EMEA-2021-106187,2021-06-23,Finland,Tampere,EMEA,NOR,Verizon Communications,1094,Communications,STRATEGIC,SaaS Connector Pack,2KMC6Q7RS2,27.42,3,0.0,9.3228,2021,6,Wednesday,June,106187,34.0,9.14,No Discount,Profit
8078,EMEA-2021-106187,2021-06-23,Finland,Tampere,EMEA,NOR,Verizon Communications,1094,Communications,STRATEGIC,ContactMatcher,8ZEJETM1UT,165.98,1,0.0,74.691,2021,6,Wednesday,June,106187,45.00000000000001,165.98,No Discount,Profit
8079,EMEA-2021-106187,2021-06-23,Finland,Tampere,EMEA,NOR,Verizon Communications,1094,Communications,STRATEGIC,Data Smasher,18LL5BTG84,75.0,3,0.0,18.0,2021,6,Wednesday,June,106187,24.0,25.0,No Discount,Profit
8080,EMEA-2022-164945,2022-11-23,United Kingdom,London,EMEA,UKIR,Walt Disney,1097,Communications,ENTERPRISE,ContactMatcher,I5108H15W0,134.272,8,0.2,46.9952,2022,11,Wednesday,November,164945,35.0,16.784,Low (0–20%),Profit
8081,EMEA-2021-150714,2021-10-26,Belgium,Brussels,EMEA,EU-WEST,Apple,1008,Tech,STRATEGIC,FinanceHub,GAXP22MWLH,146.544,6,0.2,47.6268,2021,10,Tuesday,October,150714,32.5,24.424000000000003,Low (0–20%),Profit
8082,EMEA-2021-150714,2021-10-26,Belgium,Brussels,EMEA,EU-WEST,Apple,1008,Tech,STRATEGIC,Support,2NWZWSS957,131.904,3,0.2,47.8152,2021,10,Tuesday,October,150714,36.25,43.967999999999996,Low (0–20%),Profit
8083,EMEA-2021-150714,2021-10-26,Belgium,Brussels,EMEA,EU-WEST,Apple,1008,Tech,STRATEGIC,OneView,RIZJ80V6GJ,203.88,5,0.2,20.388,2021,10,Tuesday,October,150714,10.0,40.775999999999996,Low (0–20%),Profit
8084,EMEA-2021-150714,2021-10-26,Belgium,Brussels,EMEA,EU-WEST,Apple,1008,Tech,STRATEGIC,ContactMatcher,4BMSLG09XS,14.301,7,0.7,-10.4874,2021,10,Tuesday,October,150714,-73.33333333333333,2.043,High (>30%),Loss
8085,EMEA-2021-150714,2021-10-26,Belgium,Brussels,EMEA,EU-WEST,Apple,1008,Tech,STRATEGIC,Marketing Suite - Gold,GG6BG8I0S8,718.64,10,0.2,-161.694,2021,10,Tuesday,October,150714,-22.499999999999996,71.864,Low (0–20%),Loss
8086,EMEA-2022-105753,2022-10-21,Spain,Valencia,EMEA,EU-WEST,Citigroup,1020,Finance,ENTERPRISE,SaaS Connector Pack,EOD89U4J0K,61.1,5,0.0,18.33,2022,10,Friday,October,105753,30.0,12.22,No Discount,Profit
8087,EMEA-2023-120894,2023-04-29,Sweden,Stockholm,EMEA,NOR,Comcast,1022,Communications,SMB,OneView,EPJ7NP56S0,28.08,3,0.2,5.265,2023,4,Saturday,April,120894,18.75,9.36,Low (0–20%),Profit
8088,AMER-2022-106621,2022-09-30,Chile,Santiago,AMER,LATAM,Aetna,1002,Healthcare,STRATEGIC,ChatBot Plugin,F1VL58TYWZ,10.496,4,0.2,1.1808,2022,9,Friday,September,106621,11.25,2.624,Low (0–20%),Profit
8089,AMER-2021-107020,2021-07-10,United States,Anaheim,AMER,NAMER,Boeing,1014,Manufacturing,SMB,ContactMatcher,G0FDT2ZPWU,39.92,2,0.2,12.974,2021,7,Saturday,July,107020,32.5,19.96,Low (0–20%),Profit
8090,APJ-2021-117492,2021-08-07,China,Beijing,APJ,APAC,Chevron,1017,Energy,STRATEGIC,OneView,RWLK20WKG3,77.58,9,0.0,20.1708,2021,8,Saturday,August,117492,26.0,8.62,No Discount,Profit
8091,AMER-2020-101392,2020-12-07,Canada,Toronto,AMER,NAMER,Caterpillar,1016,Manufacturing,ENTERPRISE,Marketing Suite - Gold,OVKZBOWC4D,269.36,7,0.0,70.0336,2020,12,Monday,December,101392,26.0,38.480000000000004,No Discount,Profit
8092,AMER-2021-127502,2021-12-10,United States,Los Angeles,AMER,NAMER,News Corp.,1071,Misc,SMB,FinanceHub,HWZJD8CQ6P,5.76,2,0.0,2.8224,2021,12,Friday,December,127502,49.00000000000001,2.88,No Discount,Profit
8093,EMEA-2023-143658,2023-11-09,United Kingdom,London,EMEA,UKIR,Fedex,1036,Transportation,ENTERPRISE,ChatBot Plugin,BBS2IIU2AR,109.9,5,0.0,32.97,2023,11,Thursday,November,143658,30.0,21.98,No Discount,Profit
8094,AMER-2023-133046,2023-07-28,Canada,Toronto,AMER,NAMER,Pepsico,1073,Consumer Products,SMB,SaaS Connector Pack,TZN4MFK2BT,23.88,3,0.0,10.5072,2023,7,Friday,July,133046,44.0,7.96,No Discount,Profit
8095,AMER-2023-133046,2023-07-28,Canada,Toronto,AMER,NAMER,Pepsico,1073,Consumer Products,SMB,Support,RJGXQKLG69,26.2,4,0.0,12.052,2023,7,Friday,July,133046,46.0,6.55,No Discount,Profit
8096,AMER-2023-133046,2023-07-28,Canada,Toronto,AMER,NAMER,Pepsico,1073,Consumer Products,SMB,Support,T6R63MG7NV,12.96,2,0.0,6.2208,2023,7,Friday,July,133046,47.99999999999999,6.48,No Discount,Profit
8097,AMER-2023-133046,2023-07-28,Canada,Toronto,AMER,NAMER,Pepsico,1073,Consumer Products,SMB,Data Smasher,SGO8UR7IYR,234.95,5,0.0,32.893,2023,7,Friday,July,133046,14.000000000000002,46.989999999999995,No Discount,Profit
8098,APJ-2023-122798,2023-12-29,New Zealand,Auckland,APJ,ANZ,Comcast,1022,Communications,SMB,Marketing Suite - Gold,9GH7XKRHTM,118.25,5,0.0,34.2925,2023,12,Friday,December,122798,28.999999999999996,23.65,No Discount,Profit
8099,APJ-2023-122798,2023-12-29,New Zealand,Auckland,APJ,ANZ,Comcast,1022,Communications,SMB,Support,X27LX7KID8,4.28,1,0.0,1.926,2023,12,Friday,December,122798,44.99999999999999,4.28,No Discount,Profit
8100,AMER-2022-169663,2022-03-11,United States,New York City,AMER,NAMER,Bank Of America Corp.,1011,Finance,ENTERPRISE,Data Smasher,37413W09MF,26.85,3,0.0,5.1015,2022,3,Friday,March,169663,18.999999999999996,8.950000000000001,No Discount,Profit
8101,AMER-2022-169663,2022-03-11,United States,New York City,AMER,NAMER,Bank Of America Corp.,1011,Finance,ENTERPRISE,Big Ol Database,ACZ6DS2X60,3357.6,3,0.2,377.73,2022,3,Friday,March,169663,11.25,1119.2,Low (0–20%),Profit
8102,AMER-2021-149846,2021-05-22,United States,New York City,AMER,NAMER,Bnp Paribas,1065,Finance,SMB,FinanceHub,RVEQ8HV4GM,8.26,2,0.0,3.7996,2021,5,Saturday,May,149846,46.0,4.13,No Discount,Profit
8103,AMER-2021-149846,2021-05-22,United States,New York City,AMER,NAMER,Bnp Paribas,1065,Finance,SMB,Big Ol Database,8EAHI8DWFV,2973.32,7,0.2,334.4985,2021,5,Saturday,May,149846,11.249999999999998,424.76000000000005,Low (0–20%),Profit
8104,AMER-2021-149846,2021-05-22,United States,New York City,AMER,NAMER,Bnp Paribas,1065,Finance,SMB,Marketing Suite - Gold,VH2EGGUTL5,104.79,7,0.0,29.3412,2021,5,Saturday,May,149846,27.999999999999996,14.97,No Discount,Profit
8105,AMER-2021-149846,2021-05-22,United States,New York City,AMER,NAMER,Bnp Paribas,1065,Finance,SMB,Site Analytics,HALJ1LJSWD,775.728,6,0.2,58.1796,2021,5,Saturday,May,149846,7.500000000000001,129.28799999999998,Low (0–20%),Profit
8106,APJ-2023-159149,2023-02-18,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,ENTERPRISE,Marketing Suite,2UHHXQWXSL,89.0664,1,0.32,-17.0274,2023,2,Saturday,February,159149,-19.11764705882353,89.0664,High (>30%),Loss
8107,APJ-2023-159149,2023-02-18,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,ENTERPRISE,ChatBot Plugin,DKHFMFOZTU,175.44,6,0.2,52.632,2023,2,Saturday,February,159149,30.0,29.24,Low (0–20%),Profit
8108,APJ-2023-159149,2023-02-18,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,ENTERPRISE,Site Analytics,P8XGAAAJSJ,438.336,4,0.2,-87.6672,2023,2,Saturday,February,159149,-20.0,109.584,Low (0–20%),Loss
8109,EMEA-2023-167570,2023-12-09,France,Paris,EMEA,EU-WEST,Chevron,1017,Energy,SMB,FinanceHub,1768LQH1QR,215.544,4,0.3,-58.5048,2023,12,Saturday,December,167570,-27.142857142857142,53.886,Medium (20–30%),Loss
8110,APJ-2023-160122,2023-11-19,Australia,Sydney,APJ,ANZ,Petrobras,1018,Energy,SMB,SaaS Connector Pack - Gold,BVX6312IQK,55.584,6,0.2,20.844,2023,11,Sunday,November,160122,37.5,9.264000000000001,Low (0–20%),Profit
8111,APJ-2023-160122,2023-11-19,Australia,Sydney,APJ,ANZ,Petrobras,1018,Energy,SMB,FinanceHub,5XGPKGYGXP,127.386,2,0.3,-25.4772,2023,11,Sunday,November,160122,-20.0,63.693,Medium (20–30%),Loss
8112,APJ-2022-130393,2022-12-02,Japan,Ibaraki,APJ,JAPN,Conocophillips,1024,Energy,SMB,FinanceHub,ZITSIQN30N,248.43,5,0.3,-17.745,2022,12,Friday,December,130393,-7.142857142857142,49.686,Medium (20–30%),Loss
8113,APJ-2022-130393,2022-12-02,Japan,Ibaraki,APJ,JAPN,Conocophillips,1024,Energy,SMB,OneView,89NPRVQOQO,11.648,4,0.8,-30.8672,2022,12,Friday,December,130393,-265.0,2.912,High (>30%),Loss
8114,APJ-2022-130393,2022-12-02,Japan,Ibaraki,APJ,JAPN,Conocophillips,1024,Energy,SMB,FinanceHub,7JV03U9NE6,85.246,2,0.3,-1.2178,2022,12,Friday,December,130393,-1.4285714285714286,42.623,Medium (20–30%),Loss
8115,APJ-2023-144820,2023-10-04,Japan,Osaka,APJ,JAPN,Safeway,1079,Retail,STRATEGIC,ChatBot Plugin,B0G48XDA21,20.64,5,0.2,2.322,2023,10,Wednesday,October,144820,11.25,4.128,Low (0–20%),Profit
8116,AMER-2023-101014,2023-08-30,United States,New York City,AMER,NAMER,Abbott Laboratories,1001,Healthcare,STRATEGIC,SaaS Connector Pack,F55FUUGB2Z,148.02,3,0.0,41.4456,2023,8,Wednesday,August,101014,27.999999999999996,49.34,No Discount,Profit
8117,APJ-2023-105543,2023-11-25,Indonesia,Bandung,APJ,APAC,Pfizer,1074,Healthcare,STRATEGIC,Marketing Suite - Gold,JVFB3H5QZ7,33.29,1,0.0,7.9896,2023,11,Saturday,November,105543,24.000000000000004,33.29,No Discount,Profit
8118,AMER-2023-113201,2023-07-01,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,11XV1ZWIIS,204.95,5,0.0,100.4255,2023,7,Saturday,July,113201,49.00000000000001,40.989999999999995,No Discount,Profit
8119,APJ-2023-106551,2023-07-23,Australia,Sydney,APJ,ANZ,Panasonic,1091,Tech,SMB,FinanceHub,TKP6PAQKFO,526.344,4,0.3,-75.192,2023,7,Sunday,July,106551,-14.285714285714283,131.586,Medium (20–30%),Loss
8120,AMER-2022-116722,2022-11-12,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,SaaS Connector Pack,HX4MYUD7EH,41.96,2,0.0,10.9096,2022,11,Saturday,November,116722,25.999999999999996,20.98,No Discount,Profit
8121,AMER-2022-116722,2022-11-12,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,FinanceHub,5EQ1RDR8D7,451.152,3,0.2,0.0,2022,11,Saturday,November,116722,0.0,150.384,Low (0–20%),Profit
8122,AMER-2022-116722,2022-11-12,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,ContactMatcher,FH4AIH1G3M,31.504,11,0.2,11.0264,2022,11,Saturday,November,116722,35.0,2.8640000000000003,Low (0–20%),Profit
8123,EMEA-2020-138128,2020-12-09,France,Paris,EMEA,EU-WEST,Allianz,1080,Finance,SMB,SaaS Connector Pack - Gold,HYNDXQDEOO,30.672,3,0.2,9.585,2020,12,Wednesday,December,138128,31.25,10.224,Low (0–20%),Profit
8124,EMEA-2020-138128,2020-12-09,France,Paris,EMEA,EU-WEST,Allianz,1080,Finance,SMB,Alchemy,S867RJGNXK,1079.976,4,0.4,125.9972,2020,12,Wednesday,December,138128,11.666666666666666,269.994,High (>30%),Profit
8125,AMER-2023-150070,2023-09-08,United States,Omaha,AMER,NAMER,Amerisourcebergen,1007,Healthcare,SMB,FinanceHub,F48IXTA1UT,161.568,2,0.2,-28.2744,2023,9,Friday,September,150070,-17.5,80.784,Low (0–20%),Loss
8126,APJ-2021-137064,2021-02-06,Japan,Tokyo,APJ,JAPN,Tyson Foods,1088,Consumer Products,SMB,ContactMatcher,HZVRJZOU5K,2.934,3,0.8,-4.9878,2021,2,Saturday,February,137064,-170.0,0.9780000000000001,High (>30%),Loss
8127,APJ-2021-137064,2021-02-06,Japan,Tokyo,APJ,JAPN,Tyson Foods,1088,Consumer Products,SMB,Data Smasher,9H2GY158EG,18.528,2,0.2,4.4004,2021,2,Saturday,February,137064,23.750000000000004,9.264,Low (0–20%),Profit
8128,APJ-2021-137064,2021-02-06,Japan,Tokyo,APJ,JAPN,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite - Gold,CJZSFORIFX,670.752,3,0.2,-125.766,2021,2,Saturday,February,137064,-18.750000000000004,223.58399999999997,Low (0–20%),Loss
8129,APJ-2023-157350,2023-08-27,Australia,Sydney,APJ,ANZ,Siemens,1043,Manufacturing,SMB,SaaS Connector Pack,THLM9KGCJI,64.96,5,0.6,-43.848,2023,8,Sunday,August,157350,-67.5,12.991999999999999,High (>30%),Loss
8130,AMER-2020-127866,2020-07-20,United States,Columbus,AMER,NAMER,General Motors,1041,Manufacturing,STRATEGIC,Data Smasher,W2K0C8U5OG,41.94,2,0.0,15.0984,2020,7,Monday,July,127866,36.00000000000001,20.97,No Discount,Profit
8131,AMER-2020-127866,2020-07-20,United States,Columbus,AMER,NAMER,General Motors,1041,Manufacturing,STRATEGIC,Support,FQNPSNZOV4,11.96,2,0.0,5.8604,2020,7,Monday,July,127866,49.0,5.98,No Discount,Profit
8132,AMER-2020-127866,2020-07-20,United States,Columbus,AMER,NAMER,General Motors,1041,Manufacturing,STRATEGIC,ChatBot Plugin,1XIF6QO0LC,13.12,4,0.0,3.8048,2020,7,Monday,July,127866,29.000000000000004,3.28,No Discount,Profit
8133,AMER-2020-127866,2020-07-20,United States,Columbus,AMER,NAMER,General Motors,1041,Manufacturing,STRATEGIC,Marketing Suite - Gold,ZTW0MV64F8,535.41,3,0.0,160.623,2020,7,Monday,July,127866,30.0,178.47,No Discount,Profit
8134,APJ-2021-131352,2021-10-08,Japan,Aichi,APJ,JAPN,Procter & Gamble,1077,Consumer Products,STRATEGIC,SaaS Connector Pack,UM0YILW3IL,72.78,3,0.6,-70.9605,2021,10,Friday,October,131352,-97.5,24.26,High (>30%),Loss
8135,AMER-2021-121776,2021-02-16,United States,New York City,AMER,NAMER,Cigna,1038,Healthcare,SMB,Support,FWJJ2098YG,36.84,3,0.0,17.3148,2021,2,Tuesday,February,121776,47.0,12.280000000000001,No Discount,Profit
8136,AMER-2021-121776,2021-02-16,United States,New York City,AMER,NAMER,Cigna,1038,Healthcare,SMB,FinanceHub,SGRXUL6885,87.71,7,0.0,41.2237,2021,2,Tuesday,February,121776,47.0,12.53,No Discount,Profit
8137,EMEA-2022-118073,2022-08-13,Germany,Frankfurt,EMEA,EU-WEST,Amazon,1004,Tech,STRATEGIC,ContactMatcher,4P8PG1OMZD,562.2925,7,0.45,-255.5875,2022,8,Saturday,August,118073,-45.45454545454545,80.3275,High (>30%),Loss
8138,EMEA-2020-103219,2020-11-09,United Kingdom,London,EMEA,UKIR,Honhai Precision Industry,1033,Tech,ENTERPRISE,SaaS Connector Pack,R4PIGTBTOW,56.52,9,0.0,21.4776,2020,11,Monday,November,103219,37.99999999999999,6.28,No Discount,Profit
8139,EMEA-2022-102561,2022-07-19,France,Paris,EMEA,EU-WEST,Honhai Precision Industry,1033,Tech,ENTERPRISE,ChatBot Plugin,5RIL7JID2G,11.264,8,0.2,1.2672,2022,7,Tuesday,July,102561,11.250000000000002,1.408,Low (0–20%),Profit
8140,EMEA-2022-102561,2022-07-19,France,Paris,EMEA,EU-WEST,Honhai Precision Industry,1033,Tech,ENTERPRISE,Marketing Suite - Gold,BR00MRF0ZB,284.08,10,0.2,24.857,2022,7,Tuesday,July,102561,8.75,28.407999999999998,Low (0–20%),Profit
8141,EMEA-2022-102561,2022-07-19,France,Paris,EMEA,EU-WEST,Honhai Precision Industry,1033,Tech,ENTERPRISE,Support,SC5444L5DG,18.496,4,0.2,6.7048,2022,7,Tuesday,July,102561,36.25,4.624,Low (0–20%),Profit
8142,AMER-2022-100993,2022-02-05,United States,Seattle,AMER,NAMER,Allianz,1080,Finance,SMB,FinanceHub,DJURESC4MO,14.73,3,0.0,7.2177,2022,2,Saturday,February,100993,49.0,4.91,No Discount,Profit
8143,AMER-2022-100993,2022-02-05,United States,Seattle,AMER,NAMER,Allianz,1080,Finance,SMB,Marketing Suite - Gold,87D3SZQWYQ,186.54,3,0.0,50.3658,2022,2,Saturday,February,100993,27.0,62.18,No Discount,Profit
8144,AMER-2022-100993,2022-02-05,United States,Seattle,AMER,NAMER,Allianz,1080,Finance,SMB,ContactMatcher,FVWXJJ7XEW,557.728,4,0.2,6.9716,2022,2,Saturday,February,100993,1.25,139.432,Low (0–20%),Profit
